address,tel,name,locality,country,latitude,longitude,postcode,factual_id
182 Bleecker St,(646) 678-3466,II Giglio New York CTM Corporation,New York,us,40.728909,-74.001055,10012,4df4320a-c4e8-4af1-b8c5-e905769b67ca
95 MacDougal St,(212) 979-7826,Alex's Deli,New York,us,40.729419,-74.001144,10012,ce8c472a-22c1-41c6-b1a4-1ee784a49610
130 W 3rd St,(212) 777-7745,Rumor,New York,us,40.730536,-74.000748,10012,b55d4a60-dce2-414c-988d-f7c49db2c70a
216 Thompson St,(212) 228-9028,Sunmay Corporation,New York,us,40.728887,-73.998983,10012,8390faa9-c5ca-4cd1-8d52-0cba9e508000
11 University Pl,(212) 995-3057,Argo Tea,New York,us,40.73085,-73.994975,10003,728fb8c2-ba70-4a54-8d46-89600063a9c7
598 Broadway,(212) 965-1777,Lahore Deli,New York,us,40.726257,-73.995852,10012,196ce882-d52e-4ba7-8a47-26cab954d94f
192 Bleecker St,(212) 475-2355,Osteria del Gallo Nero,New York,us,40.729169,-74.001562,10012,0da389d8-b4e7-4154-8bb7-d83a0e547882
14 W 4th St,(212) 260-3333,Capacio Restaurant And Grill,New York,us,40.728378,-73.994953,10012,8f4d03ca-34e1-4e0e-841d-e6a62d3cf4c4
532 Laguardia Pl,(212) 533-2410,LA Margarita Restaurant,New York,us,40.728376,-73.99884,10012,06fd86ef-b657-437b-b767-11e394cb1d1e
611 Broadway,(212) 505-5324,Park Li Group,New York,us,40.72571,-73.996692,10012,0add7634-aeb4-4826-acb6-47083d6085a1
632 Broadway,,Tim Clarke's Nightmares,New York,us,40.726138,-73.99592,10012,314c1e6f-5cd6-4588-8bb7-b8d342fa194f
205 Thompson St,(212) 979-0048,M Z's Lounge,New York,us,40.728679,-73.999597,10012,8833aaf7-5420-40c2-a175-fb22c215b6c0
132 W Houston St,(212) 979-7614,Velli,New York,us,40.727951,-74.001444,10012,5176e8af-758a-47f3-aa07-90948fa53001
190 Bleecker St,(212) 254-2380,The Burger Joint,New York,us,40.729097,-74.001497,10012,7e7abac2-6316-4a86-a97a-c4343d3174c8
222 Thompson St,(212) 420-7878,Hemingways Hideaway,New York,us,40.729096,-73.998926,10012,9e9506e5-40b4-4d34-abd0-b8c71a8dd514
92 W Houston St,(646) 726-4740,The Folly,New York,us,40.727296,-73.999975,10012,dc0040ea-6ab4-43f8-8825-518d34ef5a81
42 Carmine St,,Market Kitchen,New York,us,40.729894,-73.999391,10014,7ea8a90f-6cf0-48a6-8013-61b87984342a
77 Bleecker St,(212) 253-2560,Mr. Black,New York,us,40.726866,-73.995961,10012,fc562bc7-4d2e-4510-aceb-80c3b8b33fda
468 W Broadway,(212) 598-9988,W B Escape,New York,us,40.726441,-74.000526,10012,55ac80db-50b0-4afb-813e-a86e30afd0fc
93 MacDougal St,(212) 260-5679,Pasta Presto Macdougal,New York,us,40.729207,-74.001338,10012,740d0608-1a0a-45a8-8fa9-43720c821f24
89 MacDougal St,(212) 477-4021,Bleecker Street,New York,us,40.729168,-74.00119,10012,e05b9409-a91f-4b5c-9225-1305145012b8
165 Bleecker St,(212) 677-5915,Akshar Deli and Grocery,New York,us,40.728782,-74.000015,10012,1c6aae23-c238-4559-9920-fb0300ec3699
131 Thompson St,(212) 253-1875,Olives,New York,us,40.726537,-74.001344,10012,401dcb89-ea74-40c0-b40d-d27be62fa2ee
170 Bleecker St,(212) 253-8226,Village Cantina,New York,us,40.728734,-74.000649,10012,197b8e79-4589-4772-9986-6f0ef45862eb
77 W Houston St,(212) 614-9550,Shanghai Tang,New York,us,40.726684,-73.999551,10012,4ee0bbb8-12d5-4792-aaa4-992f78758180
25 W 3rd St,,The Mussel Pot,New York,us,40.728562,-73.996168,10012,1d1bd0a1-59be-4155-b921-b621936fe41f
611 Broadway,(212) 677-4913,JadeTribe,New York,us,40.725827,-73.996908,10012,9223d862-167a-4655-9469-9effb1e3b9a6
463 W Broadway,,I Tre Merli-SOHO,New York,us,40.726215,-74.000179,10012,2e58369e-1aff-4528-8f97-4728e455ca01
169 Sullivan St,(212) 387-8801,Bocal Cafe Restaurant,New York,us,40.727919,-74.001132,10012,085091c3-3973-4c10-a0be-f334ef8281e3
636 Broadway,(212) 229-6801,Eats Media,New York,us,40.726096,-73.995766,10012,c9696d50-f160-4ddf-ae9c-1a3c7a3377e6
169 Thompson St,(212) 674-2100,Major Food Group,New York,us,40.727627,-74.00047,10012,24bfcd31-65d1-421a-8ffe-0b5db816bf4d
33 W 3rd St,(212) 614-9755,B3 Restaurant & Lounge,New York,us,40.728734,-73.996739,10012,a3953050-5bb0-4da0-9aea-c72d719c851e
208 Thompson St,(212) 807-7472,Marinella Restaurant,New York,us,40.728742,-73.999104,10012,8002d448-ec47-4a0e-ab43-b49cdcf22f27
123 W 3rd St,(888) 353-7179,Bar Henry Bistro,New York,us,40.730696,-74.000326,10012,d7d73917-1e3b-400e-ab59-dd07545bdfc9
68 W 3rd St,(212) 995-1900,Fuelray Cafe & Lounge,New York,us,40.72939,-73.998288,10012,b6169bff-8380-46b6-b8a2-3b443d4cdafa
148 Bleecker St,(212) 228-3070,Triumph Restaurant,New York,us,40.728095,-73.999308,10012,ad65bcfd-bb85-406c-b1af-c59677c831f3
170 Bleecker St,(212) 260-5330,Saints ALP Teahouse,New York,us,40.72872,-74.000715,10012,9a7032f2-0ed0-44db-8fd3-8ad17d094857
154 Bleecker St,(646) 524-5244,Frozen peaks yogurt,New York,us,40.728221,-73.999651,10012,92ab7c63-ea52-4536-b3bc-2c5e9abb6ac6
90 W Houston St,(212) 477-8337,Zinc Bar,New York,us,40.727162,-73.999967,10012,fad9f639-fef3-470c-8630-a9b28b926049
114 W Houston St,(646) 654-6685,Le Gamin,New York,us,40.727723,-74.000752,10012,8932e94b-1340-48a1-8325-6e7e5e0ffe9d
132 Crosby St,(646) 863-2997,Scott David Conant,New York,us,40.726257,-73.995852,10012,bc63a24d-eb6b-4f25-8cc8-f59e323d23d1
100 3rd Ave,(212) 496-8888,Fresh Grill Tortilla Rest,New York,us,40.730241,-73.999894,10003,28137ce4-59f9-4732-8385-071564f6d2e2
6 W 4th St,(212) 473-3118,Pamela's Bake Shop,New York,us,40.728516,-73.994741,10012,ccfae72e-7457-4bdf-89e7-f147eea39305
31 Waverly Pl,(212) 677-4532,He Family Tea,New York,us,40.730565,-73.994934,10003,555c7647-3c23-4b1f-b1f7-30f16b0bb315
210 Thompson St,(212) 533-7290,Poy Laung Thai Restaurant,New York,us,40.728822,-73.999179,10012,f7f52920-6af2-4f6a-81a1-9c5bde18a73d
172 Thompson St,(212) 777-9346,Apricot J J,New York,us,40.727644,-74.000254,10012,f6e2a603-99aa-4102-8faa-898b2faff48d
87 MacDougal St,(212) 998-8888,Foccaria,New York,us,40.729042,-74.0015,10012,054bb4f8-deaa-4dce-a922-a6ce46abbba3
117 MacDougal St,(212) 254-7533,Dynamic Music,New York,us,40.730236,-74.000535,10012,3a5b1af8-dc2d-44f7-8a48-bd79fc2e269b
168 Sullivan St,(212) 533-9595,Cosmo,New York,us,40.727915,-74.001283,10012,136a5d86-af7b-481a-a3f0-cfe50934546b
124 MacDougal St,(212) 475-8188,Crepe Cafe,New York,us,40.730045,-74.000163,10012,7bf267c0-1e18-012f-0643-0030487f54d8
130 W 3rd St,(212) 533-4790,Third Street Kettle,New York,us,40.730604,-74.000906,10012,3d5fc392-87a6-4a42-9c5f-184dda361fea
14 Waverly Pl,(212) 420-0919,Eddie's,New York,us,40.730014,-73.994482,10003,ad420e50-d19d-4471-b359-b38910f474db
230 Thompson St,(212) 477-6562,Chez Moha,New York,us,40.729307,-73.998689,10012,80fa2540-d598-4c61-b462-079dc46bcaea
172 Bleecker St,(212) 777-9864,Hitching Post Restaurant,New York,us,40.728797,-74.00071,10012,fd196231-f9a7-4897-aa7a-3610427d7cdd
135 W 3rd St,(212) 253-2890,Unique Fast Food,New York,us,40.730827,-74.000612,10012,71df1d60-bef8-012e-5614-003048cad9da
205 Thompson St,(212) 254-5166,Mondo Cane,New York,us,40.728692,-73.999566,10012,7bb8b2b6-3673-4d92-af0b-ef319293cda6
120 MacDougal St,,Zaahear Pizzeria,New York,us,40.729786,-74.000353,10012,5af2a79c-720b-4c46-9e34-d9428e9d9523
135 W 3rd St,(212) 777-8886,Angel Caffe,New York,us,40.730896,-74.000706,10012,3f873298-e1be-4a21-9976-35370d305f60
111 MacDougal St,(212) 253-1602,Fat Sal's Pizza,New York,us,40.729898,-74.000632,10012,f7eff381-876b-4b9c-9ccd-7126e6d26c83
121 W 3rd St,(212) 677-2370,Cotan Restaurant,New York,us,40.730779,-74.000505,10012,9c98d131-873c-4288-b41f-250be66a7822
210 Thompson St,(212) 533-7290,Bang Thai,New York,us,40.728792,-73.9993,10012,d990b100-45bf-4a81-8142-c111eb5211a1
107 MacDougal St,(212) 529-3811,Caledonian Nyc,New York,us,40.729879,-74.000896,10012,ce7d61f4-d460-4a73-b15b-014e464a66fa
227 Sullivan St,(212) 505-7100,Ciao Bella,New York,us,40.729509,-73.99968,10012,efe66b2a-bd8e-4b63-b9b0-fdca1c5756db
82 W 3rd St,(212) 477-0130,Comedy Village,New York,us,40.729695,-73.998931,10012,d99e4046-d633-44e7-acf4-b6f2123abfbe
185 Sullivan St,(212) 253-5469,Green Papaya,New York,us,40.728409,-74.000691,10012,9bdd84ae-eb40-4e72-ab95-83ec08ffe620
206 Thompson St,(212) 674-3787,Pontevecchio,New York,us,40.728588,-73.999305,10012,4d6f06fe-5e2e-4eac-adf7-46ff0637dd60
148 Bleecker St,(212) 253-8300,The Underdog,New York,us,40.728093,-73.99934,10012,d39e1378-6bae-49a9-93fb-e8442d629c69
632 Broadway,(212) 777-7694,Tennessee Mountain Restaurant,New York,us,40.726133,-73.995887,10012,d3fea4d5-7349-4b5b-ab3c-330e267ce7a1
625 Broadway,(212) 353-1036,Red Group,New York,us,40.72612,-73.996549,10012,91a77773-1c3e-4eff-bdd7-c8210d723fb3
183 Bleecker St,(212) 505-3200,Goldrush South Restaurant,New York,us,40.729184,-74.0008,10012,18482c15-1417-41e6-85f5-f8b5c3e878a6
168 Sullivan St,(212) 982-0329,Bocconcino Italian Restaurant,New York,us,40.727938,-74.001334,10012,b2933ca6-8460-425d-9a81-6f4750b68f98
399 W Broadway,(212) 219-8722,Ground Support,New York,us,40.724295,-74.001995,10012,2ee119b5-55ea-40f4-a541-3624f5448bf3
210 Spring St,(212) 274-0505,Aquagrill,New York,us,40.725412,-74.003859,10012,97a90bed-3d5c-43af-a3df-e0dd6b082980
171 Spring St,(212) 343-4255,Boqueria,New York,us,40.724801,-74.002222,10012,bd8af384-4ae2-4bfc-9c28-8ef8cdd7c230
110 Avenue Of The Americas,(212) 966-1326,Lupe's East LA Kitchen,New York,us,40.72369,-74.004543,10013,39730b6b-f770-4d56-945f-053a22b1cce3
180 Spring St,(212) 226-8645,Bistro Les Amis,New York,us,40.724735,-74.002603,10012,568ccb6b-a819-4550-b6cc-6d935e840a49
55 Grand St,(212) 274-8225,Papatzul,New York,us,40.722253,-74.003642,10013,09b59692-13c4-4aad-857e-cb05dce5124d
100 Grand St,(212) 625-9009,Le Pain Quotidien,New York,us,40.721447,-74.001624,10013,d5e6fcea-5c2d-4508-96e2-7c653ff3d92c
301 W Broadway,(212) 533-0524,Everyman Espresso,New York,us,40.721444,-74.004583,10013,6729305d-20a0-4793-ad7b-cce958993ead
340 W Broadway,(212) 431-0021,Felix,New York,us,40.722476,-74.003747,10013,52258ceb-4ad4-4220-a04c-925c4b6764bc
177 Spring St,(212) 966-4494,Ben's Pizza,New York,us,40.72492,-74.00243,10012,147e2167-8087-417b-852a-a14248338ccd
558 Broome St,(212) 925-3061,La Sirene,New York,us,40.724447,-74.005704,10013,9af50b2b-4420-4172-9cf2-eab3a21efa20
189 Spring St,(212) 219-2773,Dominique Ansel Bakery,New York,us,40.725145,-74.002986,10012,32d39013-41a1-42d9-9184-647960bb81b6
90 Thompson St,(212) 966-0021,Le Pescadeux,New York,us,40.725169,-74.002228,10012,0aa2c36b-b42f-45a3-8d83-5b2942e5ae9e
13 Laight St,(212) 925-1313,Aamanns-Copenhagen,New York,us,40.72184,-74.005875,10013,f4c855d5-8378-4da6-a0a6-4a36906111b5
195 Spring St,(212) 334-2112,Mezzogiorno,New York,us,40.725318,-74.003175,10012,07cd6cf6-58dd-4c10-9643-8bf2354d36b3
3 Lispenard St,(212) 965-0975,Tataki Japanese Restaurant,New York,us,40.720573,-74.004978,10013,06100695-7b40-4b4c-a80d-98c455b1788c
558 Broome St,(212) 228-2222,Taureau,New York,us,40.724283,-74.005818,10013,90d28bae-fbd5-4272-be9d-34dd30ae7d0e
510 Broome St,(212) 334-9020,Aurora Soho,New York,us,40.72352,-74.003253,10013,c14dc873-1781-48ac-a6e2-5c5db8863442
359 W Broadway,(212) 925-2898,Cupping,New York,us,40.723,-74.002943,10013,cef9b68e-1f04-40c9-90be-1d16dc10f78a
54 Thompson St,(212) 878-6305,Pera Soho,New York,us,40.723859,-74.00346,10012,5acd62f4-f5f9-41d9-8665-28a3d435675e
376 W Broadway,(212) 343-0999,Cipriani Downtown,New York,us,40.723586,-74.002797,10012,b73e7efe-5926-4014-93c2-92443daf7151
60 Thompson St,(877) 431-0400,A60,New York,us,40.723975,-74.003226,10012,af415dea-66ed-4a6f-8926-a13ab455d485
200 Spring St,(212) 431-1212,Savore Ristorante,New York,us,40.725093,-74.003415,10012,01fe62ac-27ea-4d68-8f50-643ec5958cb3
69 Thompson St,(212) 431-3330,Vin et Fleurs,New York,us,40.724441,-74.003168,10012,23d5620a-6f14-4a73-ae62-b69e0b88b70e
343 W Broadway,(212) 925-4706,Novecento,New York,us,40.722612,-74.003517,10013,1a31f8c1-48ee-4bf0-8681-f3a1269a2e7c
363 W Broadway,(212) 925-2086,Broome Street Bar,New York,us,40.723098,-74.003059,10013,20a2a903-6b0b-4629-9078-5a009ccd6380
281 W Broadway,(212) 966-9983,Pepolino,New York,us,40.720816,-74.005055,10013,733db913-f292-47f8-94d9-cc24909d6aea
337B W Broadway,(212) 941-7832,Sanctuary T,New York,us,40.722443,-74.003607,10013,d03e825a-18ff-4934-82d4-3fb56fed8170
203 Spring St,(212) 334-3855,Soho Room,New York,us,40.725412,-74.003431,10012,2aef9779-4bda-4105-a417-6fd8d2a3ab9c
32 Watts St,(212) 941-1781,Circa Tabac,New York,us,40.723624,-74.004419,10013,2bd3138b-736d-4329-bb8d-57358aa2e47f
529 Broome St,(212) 219-2619,M & M Market Deli,New York,us,40.723913,-74.004183,10013,15fd716a-833f-4d81-99fd-f0606f07bce6
23 Grand St,(212) 201-9119,David Burke Kitchen,New York,us,40.722753,-74.005007,10013,0a0ff245-232f-4272-9ae5-9349ab0bb326
117 Avenue Of The Americas,(212) 775-5665,Kool Bloo,New York,us,40.723719,-74.00491,10013,0b1e4f21-67eb-4c86-bc38-541e01a938e0
1 Lispenard St,(212) 226-9943,Nancy Whiskey Pub,New York,us,40.720677,-74.005001,10013,21fa8fe0-04f0-4c71-a20e-80f027eb46e6
330 W Broadway,(212) 966-8252,Taka Taka,New York,us,40.722277,-74.003966,10013,05f67874-d618-4469-915c-2d0d6e20c742
57 Grand St,(212) 431-8145,Toad Hall,New York,us,40.722174,-74.003613,10013,19ce61ee-1ce0-4a7a-9498-2ba4734a894d
527 Broome St,(212) 390-0327,Chalk Point Kitchen,New York,us,40.723772,-74.004116,10013,01359b06-1ebf-44f6-91fb-7a0afe72d139
97 Sullivan St,(212) 274-0404,Blue Ribbon Brasserie,New York,us,40.725484,-74.003062,10012,f5a5de49-4fde-431a-abf8-a291c01237ff
357 W Broadway,(212) 510-7510,Korchma Taras Bulba,New York,us,40.722678,-74.003399,10013,5125ed33-15a5-468e-9e15-e20267fe19f5
386 Canal St,(212) 431-7651,Black Burger,New York,us,40.721413,-74.004744,10013,2bc6ddd2-3528-47ca-8535-9612093ec283
386 Canal St,(212) 775-8090,Crave Espresso Bar,New York,us,40.72143,-74.004836,10013,984236d6-5d8e-448f-8f88-1a4a6f21fa70
494 Broome St,(212) 219-0033,Sunrise Mart,New York,us,40.723158,-74.002708,10013,95728988-6a3a-4a05-b0e5-5c24798c440a
75 Varick St,(877) 338-6697,Eet,New York,us,40.723504,-74.006406,10013,bc2dc95a-70fd-4006-9518-bd28719cef7b
15 Thompson St,(212) 201-9118,Jimmy,New York,us,40.722548,-74.004772,10013,06722813-a4b4-4981-9bf7-a04fd28ff159
71 Sullivan St,(646) 368-9957,Ba'al Cafe and Falafel,New York,us,40.724542,-74.003977,10012,08199c8b-ea7a-4d9b-9bc7-35db6b306443
206 Spring St,(212) 334-3320,Costata,New York,us,40.725352,-74.003586,10012,0cb4085b-d8c5-409c-9f68-1a80eae2d6e4
35 Avenue Of The Americas,(212) 925-1600,AOA Bar & Grill,New York,us,40.720774,-74.005218,10013,0fba27cc-f5a6-4a54-9784-ec7390f0f023
386 Canal St,(212) 431-7655,Roll and Go,New York,us,40.721269,-74.004792,10013,0d33b863-b490-4f71-b26c-bf5c799293fd
205 Hudson St,(212) 776-1441,American Flatbread Tribeca Hearth,New York,us,40.723469,-74.00808,10013,0f6b2acf-21b7-4272-bca4-b1232177eaaa
310 W Broadway,(212) 965-3000,Gilligan's,New York,us,40.721977,-74.004384,10013,7d6f27b9-ff0b-4228-9ffb-22348f07fed8
310 W Broadway,(212) 965-3588,Grand Bar & Lounge,New York,us,40.72199,-74.004248,10013,932872fb-dcf4-4cb2-ad6a-dd25e8775371
80 Varick St,(212) 431-6161,Just Delicious,New York,us,40.723491,-74.006049,10013,1ad49bf4-42ac-4e84-b47a-f5a6501b5b13
398 W Broadway,(646) 392-7868,Laduree SOHO,New York,us,40.724327,-74.002294,10012,7d3ab6c8-be23-44c0-a443-f2ae4e0d04b5
114 Avenue Of The Americas,(212) 966-7178,Rossetti's Pizza,New York,us,40.723761,-74.004634,10013,a8b6fe46-7396-4bb8-a351-17c863e34e29
196 Spring St,(646) 478-7488,Piccola Cucina Osteria,New York,us,40.725103,-74.003169,10012,1638aa0d-8adc-48a1-b8e0-02b897139d55
75 Thompson St,(212) 625-1303,Hiroko's Place,New York,us,40.724555,-74.002971,10012,343f94e9-dd5a-4af5-bdcb-d89701d07060
110 Varick St,(212) 925-5998,Amelia's Restaurant,New York,us,40.724497,-74.005852,10013,0ef5e8da-1aa2-40a5-a391-e934d1e7e526
20 Thompson St,(212) 343-2336,Thompsons Finest Deli,New York,us,40.722673,-74.004461,10013,062eb623-d8ca-458f-9cb0-463abcbee92e
204 Spring St,(646) 371-9424,The Frog's Crown,New York,us,40.725259,-74.003666,10012,065e9cc3-eec1-4979-b7bb-2e88885ec414
386 Canal St,(212) 941-6236,Fresh Food Market,New York,us,40.721362,-74.004762,10013,dd25f5bd-43fd-41e9-a3a2-4fd83093590a
8 Thompson St,(212) 334-5490,Biny Japanese Restaurant,New York,us,40.72205,-74.004943,10013,dde37140-d829-012e-561a-003048cad9da
512 Broome St,(212) 226-2701,Pi Bakerie,New York,us,40.723469,-74.003378,10013,265aeecb-80d1-43d5-99cb-03d6c5426c10
310 W Broadway,(212) 965-3588,Club Room,New York,us,40.721951,-74.004265,10013,b365a2ad-3130-43c2-a9a8-4630a6bb2fe4
156 Spring St,(212) 219-9723,Soho Le Petite Cafe,New York,us,40.724352,-74.001703,10012,9e4cfd23-33b8-4a94-8b6a-a51433bcc43c
28 Watts St,(212) 219-8888,Mooncake Foods,New York,us,40.723566,-74.004252,10013,272d4dfc-e9d7-4226-80af-348698a93604
80-26 Queens Blvd,(718) 426-2229,Pop Diner,New York,us,40.724364,-74.007683,11373,fc8e3c87-f912-4ab1-8d12-2e13441b9dec
307 W Broadway,(212) 226-3030,Soho Garden,New York,us,40.721488,-74.004421,10013,7880a597-9c74-4025-bd35-9d1f9391067f
73 Thompson St,(212) 925-1613,Hirohisa,New York,us,40.72457,-74.003021,10012,04d07d81-48d9-475d-98b6-4b80e9e6ea15
184 Spring St,(212) 431-4987,Chicca Restaurant,New York,us,40.724986,-74.002783,10012,229d7aee-a16d-44f3-94b9-6c74984770a6
330 W Broadway,(212) 966-8252,Moshi West Broadway,New York,us,40.722488,-74.004065,10013,fcb6f466-6986-42a4-84bb-625bdf122e4c
196 Spring St,(212) 334-1144,VitaminChick Organic Juice Bar,New York,us,40.725149,-74.003251,10012,ee16646f-b948-4e41-885b-0a3ce2cf4349
33 Avenue Of The Americas,(212) 786-2297,Cachacaria Boteco,New York,us,40.720717,-74.005297,10013,75ce4b03-baf4-41a3-a944-0dd56270733c
42 Greene St,(212) 625-3369,Ben-Israel Ron Cakes,New York,us,40.721915,-74.001923,10013,16056b56-f674-4aae-bd66-2cd7ddc8e4ed
511 Canal St,(212) 219-9222,Funtank,New York,us,40.724475,-74.008707,10013,bb9adcdb-38f1-46f3-8e72-5ae25ad5a5ab
196 Spring St,(212) 219-9020,Numero 28 Pizzeria Romana,New York,us,40.72504,-74.003228,10012,0c7af360-cd40-012e-5616-003048cad9da
59 Grand St,(212) 941-0772,Lucky Strike,New York,us,40.722122,-74.003528,10013,3741dc11-0090-4b4f-ac2e-4365bdc6a765
290 Hudson St,(212) 242-1063,Jazz Gallery,New York,us,40.725529,-74.007458,10013,31fa0a08-2b77-4e88-bbde-6f180d7588cc
246 Spring St,(212) 842-5500,Kastel,New York,us,40.725416,-74.005523,10013,46c7cc74-4664-4ed7-a7c6-3d1b7b682403
527 Broome St,(212) 390-1705,The Handy Liquor Bar,New York,us,40.723766,-74.004078,10013,81e04e74-6ab9-4554-936e-5501e3f0d3de
206 Spring St,(212) 529-0900,B R Guest,New York,us,40.725468,-74.003668,10012,4c1b7b8c-4a79-4784-9af9-fc17c04b7e4a
284 Hudson St,(212) 206-8530,Tauro Restaurant,New York,us,40.725338,-74.007499,10013,76c3c5bb-b371-4c65-b01d-d38bfc727b23
246 Spring St,(212) 842-4550,Koi SoHo,New York,us,40.725562,-74.005488,10013,135ce11f-c0d5-4b74-8ef1-c58c56194dd6
369 Canal St,(212) 966-6858,Canal Street Cafe and Deli,New York,us,40.721063,-74.004119,10013,994fd7fb-0787-45de-893a-9f5f1ec85f31
285 W Broadway,(212) 941-8100,Canal Room,New York,us,40.720839,-74.004706,10013,20ef5d39-cab0-4580-ab62-eb0bbfbf96b9
246 Spring St,(212) 842-5500,The Spot,New York,us,40.725399,-74.005372,10013,80f06146-4e03-454c-a045-ac57c15d25e4
54 Varick St,(212) 941-2001,Tribeca Cinemas,New York,us,40.721691,-74.006354,10013,0cf612b9-9539-4f7e-af9b-4065d3499783
23 Grand St,(212) 201-9119,Treehouse at James Hotel,New York,us,40.722745,-74.004989,10013,23696b3e-c48c-4724-a270-97f183de6e1b
13 Laight St,(212) 625-8270,Benchmarc Events by Marc Murphy,New York,us,40.721854,-74.006041,10013,01c56232-3510-4770-b031-3251ec24704a
177 Hudson St,(212) 334-3379,United Grocery & Deli,New York,us,40.722486,-74.008322,10013,458b3fef-0d7d-4df1-a4c0-000b5ba559a1
323 W Broadway,(646) 410-0717,Jezebel,New York,us,40.721835,-74.004117,10013,3cf96b08-3dda-4b51-940f-c96070a2258f
90 Thompson St,(212) 226-0602,Soho Steak,New York,us,40.725263,-74.002244,10012,29d31c46-d826-40e9-b5d5-2bc6dd9c8d15
54 Watts St,(212) 226-6288,Artifakt Bar & Lounge,New York,us,40.723812,-74.00537,10013,cf460374-13d5-43e5-9224-9ec67a84ca95
15 Watts St,(212) 390-8538,Babylon Soho,New York,us,40.723386,-74.003632,10013,c14ffdfc-aae1-4158-a1bb-e7ffba5c4ac5
420 W Broadway,(646) 613-8996,Tisserie,New York,us,40.725228,-74.001831,10012,893a9a6c-3f0a-4767-bf95-40b3a49d90ea
341 W Broadway,(917) 510-7351,Home Sweet Home the Basque Bakery,New York,us,40.72262,-74.003564,10013,69ccaef1-4685-4fad-8ebe-bec8178e72d5
337 W Broadway,(212) 625-1112,Namaskaar,New York,us,40.722398,-74.003665,10013,950cbbf4-1631-44b0-9215-cf016b0f2432
138-21 Jamaica Ave,(718) 657-2898,El Dorado Restaurant,New York,us,40.724364,-74.007683,11435,152cd4dc-0c3f-4c1b-a29f-988abdcce461
71 Grand St,(718) 639-5050,Maspeth Pizza,New York,us,40.721727,-74.002965,10013,36f77241-3d68-4b62-8ea8-e15b9316adf8
155 Avenue Of The Americas,(212) 265-4444,Rice & Beans,New York,us,40.725358,-74.004614,10013,46cbea98-26da-436c-b894-a26cc0bcde87
410 W Broadway,(212) 334-0161,So-Home,New York,us,40.724814,-74.00193,10012,f8e9da12-d42c-4b4d-bce5-f0fc0c8fc940
145-16 Jamaica Ave,(718) 526-7917,El Ok Salvadoreno Restaurant,New York,us,40.724364,-74.007683,11435,fc3f1154-8cd9-451c-996c-33a54e16a413
6 York St,(212) 925-1600,Aoa Bar And Grille,New York,us,40.72097,-74.005465,10013,38e3c076-2813-4cd5-82ae-831ded22adfc
75 Varick St,(212) 367-9494,Soho Made Soups,New York,us,40.723152,-74.006507,10013,45ad36b4-cc61-4b59-bdd0-02390efce35c
246 Spring St,(212) 842-5500,Bar d'Eau,New York,us,40.725503,-74.00536,10013,1707396a-c24b-4a99-9c15-a2747a7c6fc6
31 W 34th St,(718) 956-0107,El Boqueron,New York,us,40.724364,-74.007683,10001,3e625442-30db-4e40-8eb3-0edefa18231d
117 Avenue Of The Americas,(917) 791-5761,BBQ Pit,New York,us,40.723559,-74.005094,10013,3cdb0e35-0d18-41b6-8735-7a326317bbfd
331 W Broadway,(212) 226-0020,Il Mulino Prime,New York,us,40.722184,-74.003748,10013,ee952f29-3567-4004-99c0-8c849a91f51c
